       68	2017-11-13 17:17:58	74	0	0	0
      102	2017-11-13 17:19:54	74	0	0	0
        6	2017-11-13 17:22:26	74	0	0	0
       27	2017-11-13 17:24:02	74	0	0	0
      126	2017-11-13 17:26:06	74	0	0	0
        3	2017-11-13 17:26:47	74	0	0	0
      124	2017-11-13 17:27:20	74	0	0	0
      123	2017-11-13 17:27:52	74	0	0	0
       22	2017-11-13 17:29:18	74	0	0	0
      125	2017-11-13 17:30:09	74	0	0	0
      122	2017-11-13 17:31:15	74	0	0	0
       74	2017-11-13 17:31:54	74	0	0	0
       18	2017-11-13 17:33:37	74	0	0	0
       13	2017-11-13 17:34:20	74	0	0	0
       79	2017-11-13 17:34:58	74	0	0	0
      120	2017-11-13 17:35:27	74	0	0	0
        3	2017-11-13 18:01:33	74	0	0	0
       13	2017-11-13 18:34:13	74	0	0	0
      126	2017-11-13 18:58:06	74	0	0	0
       22	2017-11-13 19:11:22	74	0	0	0
      123	2017-11-13 19:26:38	74	0	0	0
      124	2017-11-13 19:26:43	74	0	0	0
      120	2017-11-13 19:27:36	74	0	0	0
      122	2017-11-13 19:29:01	74	0	0	0
       18	2017-11-13 19:54:15	74	0	0	0
       79	2017-11-13 20:02:45	74	0	0	0
      125	2017-11-13 20:02:49	74	0	0	0
        6	2017-11-13 20:07:15	74	0	0	0
       74	2017-11-13 20:07:22	74	0	0	0
      102	2017-11-13 20:07:31	74	0	0	0
       27	2017-11-13 20:07:55	74	0	0	0
        3	2017-11-14 08:22:23	74	0	0	0
      126	2017-11-14 09:31:26	74	0	0	0
       13	2017-11-14 09:37:22	74	0	0	0
      122	2017-11-14 10:05:54	74	0	0	0
      123	2017-11-14 10:12:28	74	0	0	0
      102	2017-11-14 10:16:24	74	0	0	0
        6	2017-11-14 10:16:27	74	0	0	0
       22	2017-11-14 10:17:36	74	0	0	0
       18	2017-11-14 10:19:46	74	0	0	0
       74	2017-11-14 10:20:04	74	0	0	0
       68	2017-11-14 10:23:14	74	0	0	0
       79	2017-11-14 10:23:18	74	0	0	0
      124	2017-11-14 10:24:12	74	0	0	0
      125	2017-11-14 10:40:35	74	0	0	0
      120	2017-11-14 10:42:22	74	0	0	0
       27	2017-11-14 10:43:14	74	0	0	0
       27	2017-11-14 10:43:16	74	0	0	0
        3	2017-11-14 18:00:12	74	0	0	0
       13	2017-11-14 18:30:05	74	0	0	0
      126	2017-11-14 18:32:02	74	0	0	0
       68	2017-11-14 19:23:32	74	0	0	0
       79	2017-11-14 19:23:40	74	0	0	0
       22	2017-11-14 19:23:54	74	0	0	0
      120	2017-11-14 19:24:54	74	0	0	0
      124	2017-11-14 19:27:43	74	0	0	0
      123	2017-11-14 19:28:07	74	0	0	0
      122	2017-11-14 19:28:11	74	0	0	0
      125	2017-11-14 19:40:05	74	0	0	0
       18	2017-11-14 19:52:46	74	0	0	0
      102	2017-11-14 19:53:21	74	0	0	0
       74	2017-11-14 19:54:18	74	0	0	0
        6	2017-11-14 19:54:22	74	0	0	0
       27	2017-11-14 19:54:33	74	0	0	0
       27	2017-11-14 19:54:35	74	0	0	0
       27	2017-11-14 19:55:17	74	0	0	0
       27	2017-11-15 08:40:28	74	0	0	0
       13	2017-11-15 09:42:19	74	0	0	0
      102	2017-11-15 09:55:46	74	0	0	0
        6	2017-11-15 09:55:49	74	0	0	0
      126	2017-11-15 10:01:52	74	0	0	0
      122	2017-11-15 10:14:56	74	0	0	0
       22	2017-11-15 10:15:04	74	0	0	0
      124	2017-11-15 10:22:53	74	0	0	0
      123	2017-11-15 10:27:32	74	0	0	0
      123	2017-11-15 10:27:33	74	0	0	0
       18	2017-11-15 10:30:54	74	0	0	0
      120	2017-11-15 10:35:43	74	0	0	0
      125	2017-11-15 10:52:47	74	0	0	0
       68	2017-11-15 11:10:50	74	0	0	0
       79	2017-11-15 11:29:31	74	0	0	0
       74	2017-11-15 15:48:21	74	0	0	0
       13	2017-11-15 18:36:42	74	0	0	0
       22	2017-11-15 19:07:42	74	0	0	0
      120	2017-11-15 19:22:01	74	0	0	0
      122	2017-11-15 19:25:48	74	0	0	0
      126	2017-11-15 19:26:44	74	0	0	0
      124	2017-11-15 19:26:48	74	0	0	0
      123	2017-11-15 19:26:54	74	0	0	0
       18	2017-11-15 19:33:35	74	0	0	0
       79	2017-11-15 19:53:28	74	0	0	0
       68	2017-11-15 19:53:32	74	0	0	0
      125	2017-11-15 19:54:22	74	0	0	0
      102	2017-11-15 19:55:32	74	0	0	0
        6	2017-11-15 19:56:09	74	0	0	0
      102	2017-11-15 19:56:14	74	0	0	0
       27	2017-11-15 19:56:17	74	0	0	0
        3	2017-11-16 08:56:12	74	0	0	0
       13	2017-11-16 09:38:37	74	0	0	0
      102	2017-11-16 10:05:31	74	0	0	0
        6	2017-11-16 10:05:33	74	0	0	0
      122	2017-11-16 10:13:57	74	0	0	0
      120	2017-11-16 10:15:07	74	0	0	0
       18	2017-11-16 10:16:12	74	0	0	0
       68	2017-11-16 10:20:12	74	0	0	0
       79	2017-11-16 10:20:16	74	0	0	0
      124	2017-11-16 10:25:57	74	0	0	0
      126	2017-11-16 10:26:03	74	0	0	0
      125	2017-11-16 10:41:46	74	0	0	0
       27	2017-11-16 10:43:47	74	0	0	0
       27	2017-11-16 10:43:48	74	0	0	0
        3	2017-11-16 17:57:56	74	0	0	0
       13	2017-11-16 18:34:12	74	0	0	0
      126	2017-11-16 18:36:15	74	0	0	0
      124	2017-11-16 19:30:35	74	0	0	0
      120	2017-11-16 19:31:54	74	0	0	0
       79	2017-11-16 19:32:01	74	0	0	0
       68	2017-11-16 19:32:06	74	0	0	0
       18	2017-11-16 19:46:09	74	0	0	0
        6	2017-11-16 20:06:08	74	0	0	0
      122	2017-11-16 20:06:13	74	0	0	0
      102	2017-11-16 20:06:18	74	0	0	0
      125	2017-11-16 20:06:22	74	0	0	0
       27	2017-11-16 20:06:26	74	0	0	0
       27	2017-11-16 20:06:28	74	0	0	0
        3	2017-11-17 08:48:07	74	0	0	0
      126	2017-11-17 09:20:08	74	0	0	0
       13	2017-11-17 09:45:50	74	0	0	0
       68	2017-11-17 10:02:33	74	0	0	0
       79	2017-11-17 10:02:45	74	0	0	0
      102	2017-11-17 10:04:33	74	0	0	0
        6	2017-11-17 10:04:34	74	0	0	0
      122	2017-11-17 10:07:04	74	0	0	0
       22	2017-11-17 10:13:12	74	0	0	0
       18	2017-11-17 10:21:07	74	0	0	0
      124	2017-11-17 10:24:25	74	0	0	0
      120	2017-11-17 10:30:10	74	0	0	0
       27	2017-11-17 10:47:22	74	0	0	0
       27	2017-11-17 10:51:21	74	0	0	0
      125	2017-11-17 11:00:30	74	0	0	0
      126	2017-11-17 14:08:38	74	0	0	0
       74	2017-11-17 14:39:20	74	0	0	0
        3	2017-11-17 17:59:17	74	0	0	0
       13	2017-11-17 18:37:21	74	0	0	0
       68	2017-11-17 19:15:21	74	0	0	0
       79	2017-11-17 19:15:28	74	0	0	0
      122	2017-11-17 19:23:17	74	0	0	0
      124	2017-11-17 19:25:37	74	0	0	0
       22	2017-11-17 19:26:13	74	0	0	0
      120	2017-11-17 19:26:55	74	0	0	0
       18	2017-11-17 19:51:42	74	0	0	0
       18	2017-11-17 19:51:48	74	0	0	0
      125	2017-11-17 20:02:03	74	0	0	0
        6	2017-11-17 20:27:43	74	0	0	0
      102	2017-11-17 20:30:03	74	0	0	0
       74	2017-11-17 20:30:13	74	0	0	0
       27	2017-11-17 20:30:20	74	0	0	0
        3	2017-11-20 08:57:36	74	0	0	0
        3	2017-11-20 08:57:38	74	0	0	0
       13	2017-11-20 09:52:40	74	0	0	0
       22	2017-11-20 10:04:26	74	0	0	0
        6	2017-11-20 10:07:11	74	0	0	0
      102	2017-11-20 10:07:16	74	0	0	0
       18	2017-11-20 10:19:55	74	0	0	0
       74	2017-11-20 10:20:11	74	0	0	0
       68	2017-11-20 10:20:26	74	0	0	0
      120	2017-11-20 10:22:50	74	0	0	0
      123	2017-11-20 10:36:44	74	0	0	0
      124	2017-11-20 10:47:11	74	0	0	0
       27	2017-11-20 11:05:24	74	0	0	0
      125	2017-11-20 11:33:03	74	0	0	0
        3	2017-11-20 18:00:07	74	0	0	0
       13	2017-11-20 18:32:02	74	0	0	0
      120	2017-11-20 19:20:07	74	0	0	0
      124	2017-11-20 19:27:04	74	0	0	0
      124	2017-11-20 19:27:05	74	0	0	0
      123	2017-11-20 19:28:04	74	0	0	0
       68	2017-11-20 19:29:30	74	0	0	0
       18	2017-11-20 20:02:07	74	0	0	0
       18	2017-11-20 20:02:57	74	0	0	0
      102	2017-11-20 20:03:04	74	0	0	0
        6	2017-11-20 20:03:13	74	0	0	0
       74	2017-11-20 20:03:16	74	0	0	0
      125	2017-11-20 20:05:02	74	0	0	0
       27	2017-11-20 20:05:07	74	0	0	0
       27	2017-11-20 20:05:08	74	0	0	0
        3	2017-11-21 08:10:34	74	0	0	0
        3	2017-11-21 08:10:36	74	0	0	0
       13	2017-11-21 09:49:26	74	0	0	0
      102	2017-11-21 10:00:56	74	0	0	0
        6	2017-11-21 10:01:01	74	0	0	0
       18	2017-11-21 10:15:06	74	0	0	0
       18	2017-11-21 10:15:17	74	0	0	0
       74	2017-11-21 10:15:47	74	0	0	0
       68	2017-11-21 10:18:38	74	0	0	0
       22	2017-11-21 10:31:47	74	0	0	0
      123	2017-11-21 10:37:42	74	0	0	0
      124	2017-11-21 10:37:46	74	0	0	0
      120	2017-11-21 10:49:32	74	0	0	0
      122	2017-11-21 10:51:46	74	0	0	0
      125	2017-11-21 11:24:27	74	0	0	0
       27	2017-11-21 11:27:01	74	0	0	0
       68	2017-11-21 14:48:04	74	0	0	0
        3	2017-11-21 18:00:23	74	0	0	0
       13	2017-11-21 18:36:03	74	0	0	0
      124	2017-11-21 19:26:12	74	0	0	0
      123	2017-11-21 19:27:10	74	0	0	0
      120	2017-11-21 19:28:47	74	0	0	0
      122	2017-11-21 19:29:30	74	0	0	0
      125	2017-11-21 19:30:00	74	0	0	0
       22	2017-11-21 19:49:13	74	0	0	0
       18	2017-11-21 19:50:54	74	0	0	0
       22	2017-11-21 19:51:08	74	0	0	0
       18	2017-11-21 19:51:16	74	0	0	0
        6	2017-11-21 20:11:00	74	0	0	0
       74	2017-11-21 20:11:21	74	0	0	0
      102	2017-11-21 20:11:35	74	0	0	0
       27	2017-11-21 20:13:26	74	0	0	0
       27	2017-11-21 20:13:43	74	0	0	0
        3	2017-11-22 08:30:39	74	0	0	0
        3	2017-11-22 08:30:43	74	0	0	0
       13	2017-11-22 09:53:56	74	0	0	0
      102	2017-11-22 09:54:23	74	0	0	0
       22	2017-11-22 10:15:52	74	0	0	0
      122	2017-11-22 10:18:29	74	0	0	0
       18	2017-11-22 10:20:07	74	0	0	0
       74	2017-11-22 10:20:35	74	0	0	0
       68	2017-11-22 10:22:10	74	0	0	0
      125	2017-11-22 10:22:34	74	0	0	0
      125	2017-11-22 10:22:35	74	0	0	0
       27	2017-11-22 10:27:42	74	0	0	0
      120	2017-11-22 10:33:18	74	0	0	0
      123	2017-11-22 10:52:50	74	0	0	0
        3	2017-11-22 18:00:13	74	0	0	0
       13	2017-11-22 18:36:23	74	0	0	0
      123	2017-11-22 19:30:10	74	0	0	0
      122	2017-11-22 19:30:19	74	0	0	0
       68	2017-11-22 19:32:02	74	0	0	0
       22	2017-11-22 19:32:47	74	0	0	0
      120	2017-11-22 19:33:05	74	0	0	0
      125	2017-11-22 19:33:26	74	0	0	0
       18	2017-11-22 20:14:02	74	0	0	0
       74	2017-11-22 20:15:19	74	0	0	0
      102	2017-11-22 20:15:23	74	0	0	0
       27	2017-11-22 20:15:35	74	0	0	0
        3	2017-11-23 08:35:05	74	0	0	0
        3	2017-11-23 08:59:31	74	0	0	0
        3	2017-11-23 08:59:33	74	0	0	0
       13	2017-11-23 09:36:37	74	0	0	0
       18	2017-11-23 09:51:29	74	0	0	0
      120	2017-11-23 10:12:22	74	0	0	0
      122	2017-11-23 10:14:43	74	0	0	0
       22	2017-11-23 10:16:10	74	0	0	0
      102	2017-11-23 10:17:12	74	0	0	0
       68	2017-11-23 10:17:36	74	0	0	0
      124	2017-11-23 10:24:03	74	0	0	0
      125	2017-11-23 10:25:58	74	0	0	0
      123	2017-11-23 10:35:51	74	0	0	0
       74	2017-11-23 10:41:50	74	0	0	0
       27	2017-11-23 10:42:36	74	0	0	0
       27	2017-11-23 10:42:37	74	0	0	0
      102	2017-11-23 14:41:00	74	0	0	0
        3	2017-11-23 16:56:20	74	0	0	0
        3	2017-11-23 16:56:27	74	0	0	0
       13	2017-11-23 18:36:14	74	0	0	0
      120	2017-11-23 19:14:56	74	0	0	0
       68	2017-11-23 19:20:37	74	0	0	0
       22	2017-11-23 19:23:17	74	0	0	0
      124	2017-11-23 19:25:49	74	0	0	0
      122	2017-11-23 19:25:55	74	0	0	0
      125	2017-11-23 19:26:14	74	0	0	0
      123	2017-11-23 19:30:18	74	0	0	0
       18	2017-11-23 19:42:38	74	0	0	0
       74	2017-11-23 19:42:49	74	0	0	0
       27	2017-11-23 19:42:58	74	0	0	0
       27	2017-11-23 19:43:00	74	0	0	0
        3	2017-11-24 08:48:05	74	0	0	0
       13	2017-11-24 09:45:56	74	0	0	0
       18	2017-11-24 10:12:20	74	0	0	0
       74	2017-11-24 10:12:29	74	0	0	0
       22	2017-11-24 10:13:23	74	0	0	0
      122	2017-11-24 10:17:35	74	0	0	0
      120	2017-11-24 10:25:33	74	0	0	0
      125	2017-11-24 10:29:52	74	0	0	0
      102	2017-11-24 10:31:05	74	0	0	0
       68	2017-11-24 10:34:38	74	0	0	0
      123	2017-11-24 10:36:21	74	0	0	0
      124	2017-11-24 10:57:26	74	0	0	0
       27	2017-11-24 11:42:01	74	0	0	0
       22	2017-11-24 17:53:50	74	0	0	0
        3	2017-11-24 18:06:16	74	0	0	0
        3	2017-11-24 18:06:18	74	0	0	0
       13	2017-11-24 18:37:16	74	0	0	0
      120	2017-11-24 19:20:11	74	0	0	0
      124	2017-11-24 19:25:47	74	0	0	0
      123	2017-11-24 19:26:06	74	0	0	0
